Run: 001
 Times,Y   ,X1   ,X2   ,RC_ReactionN   ,RC_Reaction1   ,RC_Reaction2   ,ReactionFired
 Times,Y   ,X1   ,X2   ,RC_ReactionN   ,RC_Reaction1   ,RC_Reaction2   ,ReactionFired
0.0000000000    ,0    ,38    ,24    ,0    ,0    ,0    ,TimeZero
 0.0515789611    ,1    ,37    ,24    ,0    ,1    ,0    ,Reaction1
 0.0800732330    ,0    ,37    ,23    ,0    ,1    ,1    ,Reaction2
 0.1986172111    ,1    ,36    ,23    ,0    ,2    ,1    ,Reaction1
 0.2097362207    ,0    ,36    ,22    ,0    ,2    ,2    ,Reaction2
 0.2731154235    ,1    ,35    ,22    ,0    ,3    ,2    ,Reaction1
 0.2745263200    ,2    ,34    ,22    ,0    ,4    ,2    ,Reaction1
 0.2745389976    ,3    ,33    ,22    ,0    ,5    ,2    ,Reaction1
 0.2809659697    ,4    ,32    ,22    ,0    ,6    ,2    ,Reaction1
 0.2822682905    ,3    ,32    ,21    ,0    ,6    ,3    ,Reaction2
 0.2843871445    ,2    ,32    ,20    ,0    ,6    ,4    ,Reaction2
 0.2983403683    ,1    ,32    ,19    ,0    ,6    ,5    ,Reaction2
 0.3024110383    ,2    ,31    ,19    ,0    ,7    ,5    ,Reaction1
 0.3126437494    ,1    ,31    ,18    ,0    ,7    ,6    ,Reaction2
 0.3230137090    ,2    ,30    ,18    ,0    ,8    ,6    ,Reaction1
 0.3273148588    ,1    ,30    ,17    ,0    ,8    ,7    ,Reaction2
 0.3385329066    ,0    ,30    ,16    ,0    ,8    ,8    ,Reaction2
 0.3483057871    ,1    ,29    ,16    ,0    ,9    ,8    ,Reaction1
 0.3606736187    ,0    ,29    ,15    ,0    ,9    ,9    ,Reaction2
 0.3760329367    ,1    ,28    ,15    ,0    ,10    ,9    ,Reaction1
 0.3796948397    ,2    ,27    ,15    ,0    ,11    ,9    ,Reaction1
 0.3847559501    ,1    ,27    ,14    ,0    ,11    ,10    ,Reaction2
 0.4112560356    ,2    ,26    ,14    ,0    ,12    ,10    ,Reaction1
 0.4121274533    ,1    ,26    ,13    ,0    ,12    ,11    ,Reaction2
 0.4143211607    ,2    ,25    ,13    ,0    ,13    ,11    ,Reaction1
 0.4653670927    ,3    ,24    ,13    ,0    ,14    ,11    ,Reaction1
 0.4752919304    ,4    ,23    ,13    ,0    ,15    ,11    ,Reaction1
 0.4755420863    ,5    ,22    ,13    ,0    ,16    ,11    ,Reaction1
 0.4827720217    ,4    ,22    ,12    ,0    ,16    ,12    ,Reaction2
 0.4988561192    ,5    ,21    ,12    ,0    ,17    ,12    ,Reaction1
 0.5056721982    ,3    ,21    ,12    ,1    ,17    ,12    ,ReactionN
 0.5207244202    ,2    ,21    ,11    ,1    ,17    ,13    ,Reaction2
 0.5404484081    ,1    ,21    ,10    ,1    ,17    ,14    ,Reaction2
 0.5558974863    ,2    ,20    ,10    ,1    ,18    ,14    ,Reaction1
 0.5937094621    ,3    ,19    ,10    ,1    ,19    ,14    ,Reaction1
 0.5994781081    ,4    ,18    ,10    ,1    ,20    ,14    ,Reaction1
 0.6284942783    ,5    ,17    ,10    ,1    ,21    ,14    ,Reaction1
 0.6321723079    ,4    ,17    ,9    ,1    ,21    ,15    ,Reaction2
 0.6508449254    ,2    ,17    ,9    ,2    ,21    ,15    ,ReactionN
 0.6721922518    ,3    ,16    ,9    ,2    ,22    ,15    ,Reaction1
 0.6792575420    ,4    ,15    ,9    ,2    ,23    ,15    ,Reaction1
 0.7297698469    ,3    ,15    ,8    ,2    ,23    ,16    ,Reaction2
 0.7379664603    ,1    ,15    ,8    ,3    ,23    ,16    ,ReactionN
 0.7471743568    ,0    ,15    ,7    ,3    ,23    ,17    ,Reaction2
 0.7787681648    ,1    ,14    ,7    ,3    ,24    ,17    ,Reaction1
 0.7919580367    ,2    ,13    ,7    ,3    ,25    ,17    ,Reaction1
 0.8106948469    ,1    ,13    ,6    ,3    ,25    ,18    ,Reaction2
 0.8745203444    ,2    ,12    ,6    ,3    ,26    ,18    ,Reaction1
 0.9096006519    ,1    ,12    ,5    ,3    ,26    ,19    ,Reaction2
 1.0127897068    ,0    ,12    ,4    ,3    ,26    ,20    ,Reaction2
 1.1891190293    ,1    ,11    ,4    ,3    ,27    ,20    ,Reaction1
 1.1927597003    ,2    ,10    ,4    ,3    ,28    ,20    ,Reaction1
 1.1976459781    ,1    ,10    ,3    ,3    ,28    ,21    ,Reaction2
 1.2554093094    ,2    ,9    ,3    ,3    ,29    ,21    ,Reaction1
 1.2717264724    ,1    ,9    ,2    ,3    ,29    ,22    ,Reaction2
 1.3872777546    ,2    ,8    ,2    ,3    ,30    ,22    ,Reaction1
 1.4030066699    ,1    ,8    ,1    ,3    ,30    ,23    ,Reaction2
 1.4885823603    ,2    ,7    ,1    ,3    ,31    ,23    ,Reaction1
 1.6788329167    ,0    ,7    ,1    ,4    ,31    ,23    ,ReactionN
 1.7576232996    ,1    ,6    ,1    ,4    ,32    ,23    ,Reaction1
 1.8886117810    ,2    ,5    ,1    ,4    ,33    ,23    ,Reaction1
 1.9344913430    ,3    ,4    ,1    ,4    ,34    ,23    ,Reaction1
 1.9750415122    ,2    ,4    ,0    ,4    ,34    ,24    ,Reaction2
 2.1850855393    ,3    ,3    ,0    ,4    ,35    ,24    ,Reaction1
 2.2964751017    ,1    ,3    ,0    ,5    ,35    ,24    ,ReactionN
 2.3361517578    ,2    ,2    ,0    ,5    ,36    ,24    ,Reaction1
 2.6587898662    ,0    ,2    ,0    ,6    ,36    ,24    ,ReactionN
 3.2872832764    ,1    ,1    ,0    ,6    ,37    ,24    ,Reaction1
 4.7148880138    ,2    ,0    ,0    ,6    ,38    ,24    ,Reaction1
 4.7208951069    ,0    ,0    ,0    ,7    ,38    ,24    ,ReactionN
 100.0000000000    ,0    ,0    ,0    ,7    ,38    ,24    ,TimeMax
 ####
 Run: 061
 Times,Y   ,X1   ,X2   ,RC_ReactionN   ,RC_Reaction1   ,RC_Reaction2   ,ReactionFired
0.0000000000    ,0    ,38    ,24    ,0    ,0    ,0    ,TimeZero
 0.0359214842    ,1    ,37    ,24    ,0    ,1    ,0    ,Reaction1
 0.0670036466    ,0    ,37    ,23    ,0    ,1    ,1    ,Reaction2
 0.0706420902    ,1    ,36    ,23    ,0    ,2    ,1    ,Reaction1
 0.1183265243    ,2    ,35    ,23    ,0    ,3    ,1    ,Reaction1
 0.1197141738    ,1    ,35    ,22    ,0    ,3    ,2    ,Reaction2
 0.1590319022    ,2    ,34    ,22    ,0    ,4    ,2    ,Reaction1
 0.1723339457    ,3    ,33    ,22    ,0    ,5    ,2    ,Reaction1
 0.1733878026    ,2    ,33    ,21    ,0    ,5    ,3    ,Reaction2
 0.1748819413    ,0    ,33    ,21    ,1    ,5    ,3    ,ReactionN
 0.2319091091    ,1    ,32    ,21    ,1    ,6    ,3    ,Reaction1
 0.2635613460    ,0    ,32    ,20    ,1    ,6    ,4    ,Reaction2
 0.3401413337    ,1    ,31    ,20    ,1    ,7    ,4    ,Reaction1
 0.3561981028    ,2    ,30    ,20    ,1    ,8    ,4    ,Reaction1
 0.3671362493    ,1    ,30    ,19    ,1    ,8    ,5    ,Reaction2
 0.3884212518    ,0    ,30    ,18    ,1    ,8    ,6    ,Reaction2
 0.5157565606    ,1    ,29    ,18    ,1    ,9    ,6    ,Reaction1
 0.5736257618    ,2    ,28    ,18    ,1    ,10    ,6    ,Reaction1
 0.5958637905    ,1    ,28    ,17    ,1    ,10    ,7    ,Reaction2
 0.6042676599    ,2    ,27    ,17    ,1    ,11    ,7    ,Reaction1
 0.6089873368    ,1    ,27    ,16    ,1    ,11    ,8    ,Reaction2
 0.6139927741    ,0    ,27    ,15    ,1    ,11    ,9    ,Reaction2
 0.6246660577    ,1    ,26    ,15    ,1    ,12    ,9    ,Reaction1
 0.6422238440    ,0    ,26    ,14    ,1    ,12    ,10    ,Reaction2
 0.6674357404    ,1    ,25    ,14    ,1    ,13    ,10    ,Reaction1
 0.6801042430    ,2    ,24    ,14    ,1    ,14    ,10    ,Reaction1
 0.7033223113    ,1    ,24    ,13    ,1    ,14    ,11    ,Reaction2
 0.7451589966    ,0    ,24    ,12    ,1    ,14    ,12    ,Reaction2
 0.7983687219    ,1    ,23    ,12    ,1    ,15    ,12    ,Reaction1
 0.8062221038    ,2    ,22    ,12    ,1    ,16    ,12    ,Reaction1
 0.8127508301    ,1    ,22    ,11    ,1    ,16    ,13    ,Reaction2
 0.8135306948    ,2    ,21    ,11    ,1    ,17    ,13    ,Reaction1
 0.8191306678    ,1    ,21    ,10    ,1    ,17    ,14    ,Reaction2
 0.8510731816    ,2    ,20    ,10    ,1    ,18    ,14    ,Reaction1
 0.8601832370    ,1    ,20    ,9    ,1    ,18    ,15    ,Reaction2
 0.9198705185    ,0    ,20    ,8    ,1    ,18    ,16    ,Reaction2
 0.9843427002    ,1    ,19    ,8    ,1    ,19    ,16    ,Reaction1
 1.0016264628    ,2    ,18    ,8    ,1    ,20    ,16    ,Reaction1
 1.0145944936    ,3    ,17    ,8    ,1    ,21    ,16    ,Reaction1
 1.0526687123    ,2    ,17    ,7    ,1    ,21    ,17    ,Reaction2
 1.0647591300    ,1    ,17    ,6    ,1    ,21    ,18    ,Reaction2
 1.0961950526    ,2    ,16    ,6    ,1    ,22    ,18    ,Reaction1
 1.1743239676    ,3    ,15    ,6    ,1    ,23    ,18    ,Reaction1
 1.1963268482    ,1    ,15    ,6    ,2    ,23    ,18    ,ReactionN
 1.1972507312    ,2    ,14    ,6    ,2    ,24    ,18    ,Reaction1
 1.2723346004    ,1    ,14    ,5    ,2    ,24    ,19    ,Reaction2
 1.3223713212    ,2    ,13    ,5    ,2    ,25    ,19    ,Reaction1
 1.3254239960    ,1    ,13    ,4    ,2    ,25    ,20    ,Reaction2
 1.4329934995    ,2    ,12    ,4    ,2    ,26    ,20    ,Reaction1
 1.4545615483    ,1    ,12    ,3    ,2    ,26    ,21    ,Reaction2
 1.4601045848    ,2    ,11    ,3    ,2    ,27    ,21    ,Reaction1
 1.4603302180    ,1    ,11    ,2    ,2    ,27    ,22    ,Reaction2
 1.6247413161    ,2    ,10    ,2    ,2    ,28    ,22    ,Reaction1
 1.6560739933    ,1    ,10    ,1    ,2    ,28    ,23    ,Reaction2
 1.9871762142    ,2    ,9    ,1    ,2    ,29    ,23    ,Reaction1
 2.2468936209    ,3    ,8    ,1    ,2    ,30    ,23    ,Reaction1
 2.2789523733    ,2    ,8    ,0    ,2    ,30    ,24    ,Reaction2
 2.3346762483    ,0    ,8    ,0    ,3    ,30    ,24    ,ReactionN
 2.3811572365    ,1    ,7    ,0    ,3    ,31    ,24    ,Reaction1
 2.4207106112    ,2    ,6    ,0    ,3    ,32    ,24    ,Reaction1
 2.4332897853    ,0    ,6    ,0    ,4    ,32    ,24    ,ReactionN
 2.7906281584    ,1    ,5    ,0    ,4    ,33    ,24    ,Reaction1
 2.8957128673    ,2    ,4    ,0    ,4    ,34    ,24    ,Reaction1
 2.9584715184    ,3    ,3    ,0    ,4    ,35    ,24    ,Reaction1
 2.9984434284    ,1    ,3    ,0    ,5    ,35    ,24    ,ReactionN
 3.3868125960    ,2    ,2    ,0    ,5    ,36    ,24    ,Reaction1
 3.7245763813    ,0    ,2    ,0    ,6    ,36    ,24    ,ReactionN
 3.8261865337    ,1    ,1    ,0    ,6    ,37    ,24    ,Reaction1
 5.7235527524    ,2    ,0    ,0    ,6    ,38    ,24    ,Reaction1
 6.4002353704    ,0    ,0    ,0    ,7    ,38    ,24    ,ReactionN
 100.0000000000    ,0    ,0    ,0    ,7    ,38    ,24    ,TimeMax
 ####
 Run: 062
 Times,Y   ,X1   ,X2   ,RC_ReactionN   ,RC_Reaction1   ,RC_Reaction2   ,ReactionFired
0.0000000000    ,0    ,38    ,24    ,0    ,0    ,0    ,TimeZero
 0.0062915425    ,1    ,37    ,24    ,0    ,1    ,0    ,Reaction1
 0.0256387388    ,0    ,37    ,23    ,0    ,1    ,1    ,Reaction2
 0.0518907396    ,1    ,36    ,23    ,0    ,2    ,1    ,Reaction1
 0.0544129246    ,2    ,35    ,23    ,0    ,3    ,1    ,Reaction1
 0.0604063467    ,1    ,35    ,22    ,0    ,3    ,2    ,Reaction2
 0.0697308114    ,2    ,34    ,22    ,0    ,4    ,2    ,Reaction1
 0.0780558509    ,3    ,33    ,22    ,0    ,5    ,2    ,Reaction1
 0.0800850364    ,1    ,33    ,22    ,1    ,5    ,2    ,ReactionN
 0.0911195689    ,2    ,32    ,22    ,1    ,6    ,2    ,Reaction1
 0.0946666125    ,3    ,31    ,22    ,1    ,7    ,2    ,Reaction1
 0.0982649002    ,2    ,31    ,21    ,1    ,7    ,3    ,Reaction2
 0.0994824396    ,3    ,30    ,21    ,1    ,8    ,3    ,Reaction1
 0.1044815571    ,1    ,30    ,21    ,2    ,8    ,3    ,ReactionN
 0.1254602067    ,2    ,29    ,21    ,2    ,9    ,3    ,Reaction1
 0.1285959427    ,1    ,29    ,20    ,2    ,9    ,4    ,Reaction2
 0.1321704264    ,2    ,28    ,20    ,2    ,10    ,4    ,Reaction1
 0.1329592398    ,1    ,28    ,19    ,2    ,10    ,5    ,Reaction2
 0.1445517168    ,2    ,27    ,19    ,2    ,11    ,5    ,Reaction1
 0.1470486641    ,0    ,27    ,19    ,3    ,11    ,5    ,ReactionN
 0.1671027675    ,1    ,26    ,19    ,3    ,12    ,5    ,Reaction1
 0.1906182024    ,2    ,25    ,19    ,3    ,13    ,5    ,Reaction1
 0.1954172766    ,1    ,25    ,18    ,3    ,13    ,6    ,Reaction2
 0.2082876902    ,2    ,24    ,18    ,3    ,14    ,6    ,Reaction1
 0.2280040674    ,3    ,23    ,18    ,3    ,15    ,6    ,Reaction1
 0.2403064271    ,4    ,22    ,18    ,3    ,16    ,6    ,Reaction1
 0.2441921553    ,5    ,21    ,18    ,3    ,17    ,6    ,Reaction1
 0.2453562435    ,4    ,21    ,17    ,3    ,17    ,7    ,Reaction2
 0.2739648845    ,3    ,21    ,16    ,3    ,17    ,8    ,Reaction2
 0.2765789809    ,2    ,21    ,15    ,3    ,17    ,9    ,Reaction2
 0.3052856944    ,3    ,20    ,15    ,3    ,18    ,9    ,Reaction1
 0.3255388621    ,2    ,20    ,14    ,3    ,18    ,10    ,Reaction2
 0.3585896527    ,1    ,20    ,13    ,3    ,18    ,11    ,Reaction2
 0.3679139270    ,0    ,20    ,12    ,3    ,18    ,12    ,Reaction2
 0.3890615234    ,1    ,19    ,12    ,3    ,19    ,12    ,Reaction1
 0.3948280641    ,2    ,18    ,12    ,3    ,20    ,12    ,Reaction1
 0.4105267147    ,3    ,17    ,12    ,3    ,21    ,12    ,Reaction1
 0.4507945804    ,4    ,16    ,12    ,3    ,22    ,12    ,Reaction1
 0.4577657145    ,3    ,16    ,11    ,3    ,22    ,13    ,Reaction2
 0.4605035507    ,2    ,16    ,10    ,3    ,22    ,14    ,Reaction2
 0.4942506792    ,1    ,16    ,9    ,3    ,22    ,15    ,Reaction2
 0.5277047346    ,0    ,16    ,8    ,3    ,22    ,16    ,Reaction2
 0.8069564348    ,1    ,15    ,8    ,3    ,23    ,16    ,Reaction1
 0.8518398549    ,2    ,14    ,8    ,3    ,24    ,16    ,Reaction1
 0.8646526343    ,1    ,14    ,7    ,3    ,24    ,17    ,Reaction2
 0.9316843410    ,2    ,13    ,7    ,3    ,25    ,17    ,Reaction1
 1.0017447104    ,1    ,13    ,6    ,3    ,25    ,18    ,Reaction2
 1.0237033555    ,0    ,13    ,5    ,3    ,25    ,19    ,Reaction2
 1.1797049210    ,1    ,12    ,5    ,3    ,26    ,19    ,Reaction1
 1.1851949054    ,2    ,11    ,5    ,3    ,27    ,19    ,Reaction1
 1.2154818028    ,3    ,10    ,5    ,3    ,28    ,19    ,Reaction1
 1.2303160619    ,1    ,10    ,5    ,4    ,28    ,19    ,ReactionN
 1.2823413254    ,2    ,9    ,5    ,4    ,29    ,19    ,Reaction1
 1.2899297888    ,1    ,9    ,4    ,4    ,29    ,20    ,Reaction2
 1.4217201299    ,2    ,8    ,4    ,4    ,30    ,20    ,Reaction1
 1.4953832696    ,0    ,8    ,4    ,5    ,30    ,20    ,ReactionN
 1.5762541979    ,1    ,7    ,4    ,5    ,31    ,20    ,Reaction1
 1.8497981204    ,2    ,6    ,4    ,5    ,32    ,20    ,Reaction1
 1.8576817139    ,1    ,6    ,3    ,5    ,32    ,21    ,Reaction2
 1.8702607705    ,0    ,6    ,2    ,5    ,32    ,22    ,Reaction2
 1.9205369367    ,1    ,5    ,2    ,5    ,33    ,22    ,Reaction1
 2.0893572220    ,2    ,4    ,2    ,5    ,34    ,22    ,Reaction1
 2.3636820343    ,1    ,4    ,1    ,5    ,34    ,23    ,Reaction2
 2.4340988013    ,2    ,3    ,1    ,5    ,35    ,23    ,Reaction1
 2.5365487193    ,1    ,3    ,0    ,5    ,35    ,24    ,Reaction2
 2.9193708408    ,2    ,2    ,0    ,5    ,36    ,24    ,Reaction1
 3.5766451368    ,0    ,2    ,0    ,6    ,36    ,24    ,ReactionN
 4.1364752126    ,1    ,1    ,0    ,6    ,37    ,24    ,Reaction1
 4.3007759210    ,2    ,0    ,0    ,6    ,38    ,24    ,Reaction1
 4.3393164714    ,0    ,0    ,0    ,7    ,38    ,24    ,ReactionN
 100.0000000000    ,0    ,0    ,0    ,7    ,38    ,24    ,TimeMax
 ####
 Run: 063
 Times,Y   ,X1   ,X2   ,RC_ReactionN   ,RC_Reaction1   ,RC_Reaction2   ,ReactionFired
0.0000000000    ,0    ,38    ,24    ,0    ,0    ,0    ,TimeZero
 0.0398493476    ,1    ,37    ,24    ,0    ,1    ,0    ,Reaction1
 0.0620743657    ,0    ,37    ,23    ,0    ,1    ,1    ,Reaction2
 0.0666943793    ,1    ,36    ,23    ,0    ,2    ,1    ,Reaction1
 0.0779423825    ,2    ,35    ,23    ,0    ,3    ,1    ,Reaction1
 0.1030579703    ,1    ,35    ,22    ,0    ,3    ,2    ,Reaction2
 0.1540112148    ,2    ,34    ,22    ,0    ,4    ,2    ,Reaction1
 0.1724717294    ,1    ,34    ,21    ,0    ,4    ,3    ,Reaction2
 0.1847800350    ,2    ,33    ,21    ,0    ,5    ,3    ,Reaction1
 0.1931998708    ,1    ,33    ,20    ,0    ,5    ,4    ,Reaction2
 0.2022082717    ,2    ,32    ,20    ,0    ,6    ,4    ,Reaction1
 0.2059865479    ,0    ,32    ,20    ,1    ,6    ,4    ,ReactionN
 0.2060871545    ,1    ,31    ,20    ,1    ,7    ,4    ,Reaction1
 0.2085390674    ,0    ,31    ,19    ,1    ,7    ,5    ,Reaction2
 0.2155468707    ,1    ,30    ,19    ,1    ,8    ,5    ,Reaction1
 0.2327273866    ,0    ,30    ,18    ,1    ,8    ,6    ,Reaction2
 0.2532627025    ,1    ,29    ,18    ,1    ,9    ,6    ,Reaction1
 0.2537659291    ,0    ,29    ,17    ,1    ,9    ,7    ,Reaction2
 0.2625067002    ,1    ,28    ,17    ,1    ,10    ,7    ,Reaction1
 0.2854048186    ,0    ,28    ,16    ,1    ,10    ,8    ,Reaction2
 0.3416476347    ,1    ,27    ,16    ,1    ,11    ,8    ,Reaction1
 0.3490298833    ,2    ,26    ,16    ,1    ,12    ,8    ,Reaction1
 0.3947951432    ,1    ,26    ,15    ,1    ,12    ,9    ,Reaction2
 0.4246093068    ,0    ,26    ,14    ,1    ,12    ,10    ,Reaction2
 0.5812623788    ,1    ,25    ,14    ,1    ,13    ,10    ,Reaction1
 0.5935992084    ,2    ,24    ,14    ,1    ,14    ,10    ,Reaction1
 0.6022894081    ,1    ,24    ,13    ,1    ,14    ,11    ,Reaction2
 0.6157067919    ,2    ,23    ,13    ,1    ,15    ,11    ,Reaction1
 0.6260803346    ,3    ,22    ,13    ,1    ,16    ,11    ,Reaction1
 0.6303394235    ,4    ,21    ,13    ,1    ,17    ,11    ,Reaction1
 0.6321238813    ,5    ,20    ,13    ,1    ,18    ,11    ,Reaction1
 0.6377770191    ,4    ,20    ,12    ,1    ,18    ,12    ,Reaction2
 0.6618293887    ,3    ,20    ,11    ,1    ,18    ,13    ,Reaction2
 0.7068346258    ,2    ,20    ,10    ,1    ,18    ,14    ,Reaction2
 0.7141068808    ,1    ,20    ,9    ,1    ,18    ,15    ,Reaction2
 0.7554724330    ,2    ,19    ,9    ,1    ,19    ,15    ,Reaction1
 0.7740837399    ,3    ,18    ,9    ,1    ,20    ,15    ,Reaction1
 0.7990985790    ,4    ,17    ,9    ,1    ,21    ,15    ,Reaction1
 0.8044218118    ,3    ,17    ,8    ,1    ,21    ,16    ,Reaction2
 0.8202939110    ,2    ,17    ,7    ,1    ,21    ,17    ,Reaction2
 0.8206145088    ,3    ,16    ,7    ,1    ,22    ,17    ,Reaction1
 0.8790716414    ,4    ,15    ,7    ,1    ,23    ,17    ,Reaction1
 0.8875793002    ,3    ,15    ,6    ,1    ,23    ,18    ,Reaction2
 0.8960246651    ,2    ,15    ,5    ,1    ,23    ,19    ,Reaction2
 0.9302718124    ,3    ,14    ,5    ,1    ,24    ,19    ,Reaction1
 0.9330954942    ,4    ,13    ,5    ,1    ,25    ,19    ,Reaction1
 0.9357483976    ,2    ,13    ,5    ,2    ,25    ,19    ,ReactionN
 1.1818653786    ,3    ,12    ,5    ,2    ,26    ,19    ,Reaction1
 1.2605740519    ,1    ,12    ,5    ,3    ,26    ,19    ,ReactionN
 1.3240663229    ,2    ,11    ,5    ,3    ,27    ,19    ,Reaction1
 1.3723888340    ,0    ,11    ,5    ,4    ,27    ,19    ,ReactionN
 1.3882690440    ,1    ,10    ,5    ,4    ,28    ,19    ,Reaction1
 1.4570791476    ,2    ,9    ,5    ,4    ,29    ,19    ,Reaction1
 1.4923881458    ,3    ,8    ,5    ,4    ,30    ,19    ,Reaction1
 1.4960372286    ,1    ,8    ,5    ,5    ,30    ,19    ,ReactionN
 1.5834428829    ,2    ,7    ,5    ,5    ,31    ,19    ,Reaction1
 1.5979653504    ,3    ,6    ,5    ,5    ,32    ,19    ,Reaction1
 1.6211090206    ,1    ,6    ,5    ,6    ,32    ,19    ,ReactionN
 1.6907508556    ,2    ,5    ,5    ,6    ,33    ,19    ,Reaction1
 1.7668586357    ,0    ,5    ,5    ,7    ,33    ,19    ,ReactionN
 2.1470374931    ,1    ,4    ,5    ,7    ,34    ,19    ,Reaction1
 2.3802095762    ,0    ,4    ,4    ,7    ,34    ,20    ,Reaction2
 2.5320774667    ,1    ,3    ,4    ,7    ,35    ,20    ,Reaction1
 2.5416327987    ,0    ,3    ,3    ,7    ,35    ,21    ,Reaction2
 2.6549969027    ,1    ,2    ,3    ,7    ,36    ,21    ,Reaction1
 2.7437470596    ,0    ,2    ,2    ,7    ,36    ,22    ,Reaction2
 2.9441610567    ,1    ,1    ,2    ,7    ,37    ,22    ,Reaction1
 3.5800408488    ,0    ,1    ,1    ,7    ,37    ,23    ,Reaction2
 3.7425807099    ,1    ,0    ,1    ,7    ,38    ,23    ,Reaction1
 4.9672570236    ,0    ,0    ,0    ,7    ,38    ,24    ,Reaction2
 100.0000000000    ,0    ,0    ,0    ,7    ,38    ,24    ,TimeMax
 ####
 Run: 064
 Times,Y   ,X1   ,X2   ,RC_ReactionN   ,RC_Reaction1   ,RC_Reaction2   ,ReactionFired
0.0000000000    ,0    ,38    ,24    ,0    ,0    ,0    ,TimeZero
 0.0136125667    ,1    ,37    ,24    ,0    ,1    ,0    ,Reaction1
 0.0336343103    ,2    ,36    ,24    ,0    ,2    ,0    ,Reaction1
 0.0360615511    ,1    ,36    ,23    ,0    ,2    ,1    ,Reaction2
 0.0696708534    ,0    ,36    ,22    ,0    ,2    ,2    ,Reaction2
 0.0737811424    ,1    ,35    ,22    ,0    ,3    ,2    ,Reaction1
 0.0782581715    ,2    ,34    ,22    ,0    ,4    ,2    ,Reaction1
 0.0885990150    ,3    ,33    ,22    ,0    ,5    ,2    ,Reaction1
 0.1165781822    ,4    ,32    ,22    ,0    ,6    ,2    ,Reaction1
 0.1287308194    ,2    ,32    ,22    ,1    ,6    ,2    ,ReactionN
 0.1385425079    ,1    ,32    ,21    ,1    ,6    ,3    ,Reaction2
 0.1527903927    ,0    ,32    ,20    ,1    ,6    ,4    ,Reaction2
 0.2184528879    ,1    ,31    ,20    ,1    ,7    ,4    ,Reaction1
 0.2218205946    ,2    ,30    ,20    ,1    ,8    ,4    ,Reaction1
 0.2294149358    ,1    ,30    ,19    ,1    ,8    ,5    ,Reaction2
 0.2625537192    ,2    ,29    ,19    ,1    ,9    ,5    ,Reaction1
 0.2749131804    ,0    ,29    ,19    ,2    ,9    ,5    ,ReactionN
 0.3026405981    ,1    ,28    ,19    ,2    ,10    ,5    ,Reaction1
 0.3574292561    ,2    ,27    ,19    ,2    ,11    ,5    ,Reaction1
 0.3652209925    ,1    ,27    ,18    ,2    ,11    ,6    ,Reaction2
 0.3821693975    ,2    ,26    ,18    ,2    ,12    ,6    ,Reaction1
 0.3909456475    ,3    ,25    ,18    ,2    ,13    ,6    ,Reaction1
 0.4056956388    ,2    ,25    ,17    ,2    ,13    ,7    ,Reaction2
 0.4309716010    ,3    ,24    ,17    ,2    ,14    ,7    ,Reaction1
 0.4356079123    ,2    ,24    ,16    ,2    ,14    ,8    ,Reaction2
 0.4608194319    ,1    ,24    ,15    ,2    ,14    ,9    ,Reaction2
 0.4752091048    ,2    ,23    ,15    ,2    ,15    ,9    ,Reaction1
 0.5455017020    ,3    ,22    ,15    ,2    ,16    ,9    ,Reaction1
 0.5881822252    ,2    ,22    ,14    ,2    ,16    ,10    ,Reaction2
 0.6136406184    ,1    ,22    ,13    ,2    ,16    ,11    ,Reaction2
 0.6353529218    ,0    ,22    ,12    ,2    ,16    ,12    ,Reaction2
 0.7828100790    ,1    ,21    ,12    ,2    ,17    ,12    ,Reaction1
 0.8214242273    ,2    ,20    ,12    ,2    ,18    ,12    ,Reaction1
 0.8497917923    ,1    ,20    ,11    ,2    ,18    ,13    ,Reaction2
 0.9058842606    ,2    ,19    ,11    ,2    ,19    ,13    ,Reaction1
 0.9277708312    ,3    ,18    ,11    ,2    ,20    ,13    ,Reaction1
 0.9528497964    ,2    ,18    ,10    ,2    ,20    ,14    ,Reaction2
